Post_ID,Account_Name,Platform,Category,Post_Type,Post_Date,Post_Text,Followers_At_Post,Reach,Impressions,Likes,Comments_Count,Shares,Is_Sponsored
3445.0,اليوم السابع نيوز ✅,FB,اخبار,image,2024-09-08,تفاصيل جديدة حول الحدث الذي شغل الرأي العام,165939,16328.0,28629,891.0,62.0,123.0,نعم
2884.0,تكنولوجيا  بلس,Facebook,Tech,صورة,20/12/2025,نصائح لحماية حسابك من الاختراق,181596,92253.0,166608,2251.0,116.0,126.0,No
977.0,موضة اليوم,تويتر,أزياء,video,22-08-2025,نصائح لاختيار الألوان المناسبة لبشرتك,36214,4894.0,5968,177.0,17.0,4.0,No
1708.0,فوازير  رمضان,FB,ترفيه,ستوري ,16-03-2024,تحدي جديد بين المتابعين,38697,18018.0,27776,1462.0,159.0,275.0,
2754.0, موضة اليوم,يوتيوب,موضة ,Reel,02-01-2025,موديلات جديدة من أشهر الماركات,8989,4270.0,8764,180.0,15.0,8.0,
1819.0,فوازير  رمضان,انستغرام,كوميدي,text,26-07-2024,أفضل خمس مشاهد كوميدية هذا العام,12448,655.0,1055,41.0,3.0,7.0,
1174.0,منصة التعليم  ,انستغرام,تعليم,صورة,12/07/2024,شرح مبسط لأهم قواعد اللغة العربية,14805,2253.0,4897,221.0,9.0,15.0,1
1341.0, جادجت العرب,يوتيوب ,تقنيه,ريلز,2024-04-18,مقارنة بين أفضل اللابتوبات لعام هذا,88715,21323.0,25739,88.0,5.0,10.0,
2770.0,كورة كل يوم,Twitter,رياضة,text,2025-02-20,تشكيلة المنتخب المتوقعة في المباراة القادمة,9118,4464.0,7106,82.0,10.0,7.0,
3143.0, عالم الطبخ,فيسبوك,طبخ,text,2024-11-26,حلويات رمضان بمكونات بسيطة,38397,2065.0,2092,108.0,8.0,9.0,نعم
2588.0,اتعلم  اونلاين,انستجرام,تعليم ,reels,18/03/2025,شرح مبسط لأهم قواعد اللغة العربية,16902,6374.0,12374,481,29.0,72.0,0
1510.0,موضة اليوم,Facebook,موضة,Reel,2025-07-29,أفكار تنسيق ملابس اقتصادية,119428,34418.0,42349,2548.0,59.0,35.0,لا
1930.0,ستايل بنات ✅,insta,موضة ,Reel,2025-04-26,أحدث صيحات الموضة لهذا الموسم,85769,,87285,1731.0,147.0,340.0,
3752.0, عالم الطبخ,فيس بوك,Food,text,2025-06-26,وصفة سريعة ولذيذة لعشاء اليوم,16573,9461.0,11746,511.0,61.0,17.0,
354.0,منصة التعليم,تويتر,Education,Reel,2024-03-31,نصائح للطلاب الجدد في الجامعة,15034,7434.0,15888,97.0,8.0,6.0,0
732.0,مطبخ  سارة,X,طبخ,فيديو ,2025-10-18,أسرار المطبخ اللي محدش بيقولهالك,47266,11093.0,19280,1219.0,105.0,,
1446.0,أزياء العرب ✅,يوتيوب,موضة,reels,2024-11-13,أحدث صيحات الموضة لهذا الموسم,151346,32093.0,34019,1453.0,76.0,206.0,لا
703.0,ملعب مصر ✅,تويتر(X),رياضة ,image,2025-06-16,أهم أحداث مباراة اليوم بالتفصيل,21640,6426.0,10880,332.0,20.0,10.0,0
3875.0,منصة التعليم ✅,انستغرام,تعليم,ستوري ,,دورة مجانية لتعلم أساسيات البرمجة,58488,5093.0,6367,343.0,13.0,38.0,1
161.0,كوميديا العرب  ,تيكتوك,Entertainment,text,2024-03-21,نكت وضحك من غير توقف,37374,1999.0,2687,150.0,15.0,8.0,1
3614.0,تكنولوجيا بلس,فيسبوك,Tech,فيديو ,,نصائح لحماية حسابك من الاختراق,14071,5602.0,9635,314.0,36.0,19.0,لا
1386.0, اليوم السابع نيوز,تيكتوك,أخبار,Reel,19/09/2025,بيان رسمي حول القرار الأخير,22989,12683.0,26270,883.0,18.0,174.0,
502.0,عالم الطبخ  ,تويتر (X),,فديو,2025-07-17,أسرار المطبخ اللي محدش بيقولهالك,71779,34879.0,61135,,167.0,161.0,
3452.0,عالم  التقنية,تيكتوك,تقنية,reels,2024-01-30,مراجعة كاملة لأحدث هاتف صدر هذا الشهر,36461,15277.0,16508,143.0,19.0,15.0,Yes
1134.0,أكاديمية  المعرفة,X,Education,ستوري,2025-07-19,شرح مبسط لأهم قواعد اللغة العربية,41116,4928.0,5274,131.0,5.0,20.0,Yes
3607.0,منصة التعليم  ,انستغرام,تعليم,story,01-05-2025,خطوات عملية لتعلم مهارة جديدة,11914,5943.0,7530,88.0,9.0,10.0,0
2406.0,ستايل بنات,انستغرام,موضة,ستوري,2025-05-18,نصائح لاختيار الألوان المناسبة لبشرتك,32820,4161.0,6720,134.0,19.0,5.0,No
2234.0,عالم الطبخ  ,تيك توك,طبخ,reels,22/08/2024,أكلة اقتصادية وسهلة التحضير,49952,11454.0,20326,203.0,29.0,33.0,
2503.0,موضة اليوم,انستغرام,موضة ,story,01/03/2024,موديلات جديدة من أشهر الماركات,10765,2426.0,3684,127.0,7.0,20.0,
1008.0,مطبخ سارة,YouTube,أكل وطبخ,فيديو ,2025-05-08,أكلة اقتصادية وسهلة التحضير,40092,22917.0,46085,1273.0,43.0,131.0,
2172.0,ضحك  ونكت,تيكتوك,ترفيه,صورة,2024-04-12,أفضل خمس مشاهد كوميدية هذا العام,43177,23756.0,47613,1367.0,48.0,17.0,
1891.0,أخبار مصر الآن ✅,يوتيوب ,News,فيديو,2024-04-26,تغطية مباشرة لفعاليات المؤتمر,188217,32357.0,40896,3618.0,538.0,591.0,
1288.0,مطبخ سارة  ,تويتر (X),أكل وطبخ,صوره,2025-04-28,أسرار المطبخ اللي محدش بيقولهالك,10020,4075.0,7622,113.0,11.0,10.0,0
369.0,اتعلم اونلاين,انستغرام,تعليم,نص,17/07/2024,نصائح للطلاب الجدد في الجامعة,50349,8387.0,15002,473.0,22.0,65.0,Yes
2420.0,جادجت  العرب,انستغرام,تقنية,فديو,2024-03-27,خمس تطبيقات تساعدك في تنظيم وقتك,58724,28535.0,45453,2418.0,177.0,73.0,
1319.0,فوازير رمضان,TikTok,ترفيه,فيديو,2024-10-03,مقاطع مضحكة من كواليس التصوير,66828,7593.0,16214,579.0,60.0,96.0,
494.0,موضة اليوم,تويتر (X),موضة,,02/04/2024,نصائح لاختيار الألوان المناسبة لبشرتك,19234,4282.0,7046,433.0,,34.0,Yes
1964.0, اليوم السابع نيوز,يوتيوب ,اخبار,فديو,2024-06-05,تفاصيل جديدة حول الحدث الذي شغل الرأي العام,45584,14312.0,28517,1368.0,80.0,260.0,لا
3819.0,منصة التعليم,انستجرام,تعليم ,منشور نصي,2025-06-13,كيف تذاكر بفعالية قبل الامتحانات,82279,30725.0,42614,,114.0,106.0,Yes
334.0,عالم الطبخ,تويتر, طبخ,صور,06/12/2024,أسرار المطبخ اللي محدش بيقولهالك,16222,6951.0,8123,258.0,22.0,49.0,
1476.0, أزياء العرب,youtube,موضة ,ستوري,2024-05-07,موديلات جديدة من أشهر الماركات,14679,6590.0,7130,512.0,68.0,83.0,
3497.0,ملعب مصر,Facebook,رياضة,,2025-11-15,أهم أحداث مباراة اليوم بالتفصيل,74300,28532.0,60549,1411.0,97.0,238.0,
1139.0, أكاديمية المعرفة,تويتر(X),تعليم,video,2025-03-14,كيف تذاكر بفعالية قبل الامتحانات,98446,6244.0,9329,234,11.0,28.0,Yes
1222.0, أخبار الرياضة,فيس بوك,رياضة ,ريلز,27/07/2025,أخبار الانتقالات الصيفية,45802,13349.0,14067,1165.0,27.0,164.0,نعم
2846.0,اتعلم  اونلاين,X,تعليم ,story,2025-08-26,دورة مجانية لتعلم أساسيات البرمجة,3702,1075.0,1683,63.0,6.0,8.0,
381.0,اليوم السابع نيوز,YouTube,أخبار,صورة,2024-10-29,بيان رسمي حول القرار الأخير,130828,48153.0,56645,4043.0,284.0,558.0,0
3111.0,مطبخ سارة  ,youtube,طبخ ,text,26/08/2024,حلويات رمضان بمكونات بسيطة,123000,18203.0,31027,1740.0,173.0,260.0,
3296.0, تكنولوجيا بلس,فيسبوك,تقنيه,story,2025-05-09,خمس تطبيقات تساعدك في تنظيم وقتك,20335,2526.0,3806,27.0,1.0,4.0,
68.0,اتعلم  اونلاين,يوتيوب ,تعليم ,صوره,2025-09-25,دورة مجانية لتعلم أساسيات البرمجة,94775,54280.0,112268,2642.0,148.0,120.0,
2456.0,موضة اليوم ✅,تويتر(X),أزياء,image,03/05/2024,أحدث صيحات الموضة لهذا الموسم,13297,7667.0,11886,195.0,11.0,11.0,
2774.0,وصفات ماما,TikTok,Food,reels,2025-05-23,طريقة عمل الكنافة بالقشطة خطوة بخطوة,238379,52351.0,70452,2631.0,354.0,440.0,0
1883.0,منصة التعليم ✅,فيسبوك ,Education,فديو,2025-12-07,كيف تذاكر بفعالية قبل الامتحانات,104550,30746.0,41257,3137.0,129.0,46.0,نعم
478.0,عالم الطبخ,X,أكل وطبخ,نص,,أسرار المطبخ اللي محدش بيقولهالك,41091,13362.0,24439,978.0,54.0,38.0,لا
3727.0,اليوم السابع نيوز  ,youtube,اخبار,Reel,27/05/2025,ملخص أهم الأخبار المحلية اليوم,109898,20730.0,23241,1321.0,182.0,89.0,
3004.0,عالم  التقنية,إنستغرام,تقنية,ستوري ,21-11-2025,كل ما تريد معرفته عن الذكاء الاصطناعي,59943,16326.0,26012,747.0,83.0,71.0,
2383.0,اتعلم اونلاين ✅,YouTube,تعليم ,فيديو,2025-09-15,نصائح للطلاب الجدد في الجامعة,131257,29963.0,48009,1593.0,180.0,181.0,
1173.0,أزياء العرب,Instagram,موضة ,منشور نصي,21-08-2025,موديلات جديدة من أشهر الماركات,37439,6640.0,8083,426.0,34.0,80.0,
2360.0, اتعلم اونلاين,تويتر (X),تعليم,image,2025-06-20,شرح مبسط لأهم قواعد اللغة العربية,140223,48944.0,65132,1208.0,50.0,195.0,1
426.0,اليوم السابع نيوز  ,إنستغرام,اخبار,صور,,ملخص أهم الأخبار المحلية اليوم,169046,22847.0,48748,1953.0,90.0,237.0,
2256.0,كورة كل يوم,Twitter,رياضة,صوره,11-06-2025,تحليل فني لأداء الفريق هذا الموسم,98125,36644.0,69900,1478.0,46.0,71.0,
1334.0,عالم الطبخ  ,تويتر (X),أكل وطبخ,story,15/09/2024,وصفة سريعة ولذيذة لعشاء اليوم,161947,54365.0,91073,4191.0,433.0,692.0,لا
200.0,كورة كل يوم  ,Facebook,رياضة,ريلز,07/11/2025,أخبار الانتقالات الصيفية,246232,79642.0,138689,6921.0,165.0,1293.0,
2358.0,موضة اليوم,فيسبوك ,موضة ,reels,,أفكار تنسيق ملابس اقتصادية,77609,7159.0,13628,611.0,70.0,102.0,
2445.0,اتعلم اونلاين ✅,Instagram,Education,صور,15/02/2025,كيف تذاكر بفعالية قبل الامتحانات,43955,6199.0,7272,352.0,29.0,43.0,0
1939.0,موضة اليوم ✅,انستجرام,أزياء,video,03/01/2024,أحدث صيحات الموضة لهذا الموسم,63676,8300.0,14598,393.0,24.0,45.0,نعم
144.0,كوميديا  العرب,يوتيوب ,ترفيه,ستوري ,2025-06-03,مقاطع مضحكة من كواليس التصوير,22499,5069.0,8876,458,23.0,6.0,نعم
2056.0,عالم التقنية,X,تكنولوجيا,image,01/10/2024,مراجعة كاملة لأحدث هاتف صدر هذا الشهر,6935,3154.0,5095,273.0,38.0,30.0,
250.0,ستايل بنات  ,انستجرام,موضة,نص,25-08-2025,موديلات جديدة من أشهر الماركات,13744,5678.0,10886,122.0,3.0,23.0,
2924.0,وصفات ماما ✅,فيسبوك,طبخ ,Reel,02/04/2024,وصفة سريعة ولذيذة لعشاء اليوم,16842,5549.0,5626,213.0,12.0,16.0,
1455.0,كورة كل يوم,فيس بوك,كورة,story,30/05/2025,تشكيلة المنتخب المتوقعة في المباراة القادمة,14725,1583.0,2746,129.0,17.0,11.0,
2963.0,اليوم السابع نيوز ✅,إنستغرام,أخبار,Reel,24/11/2025,بيان رسمي حول القرار الأخير,48839,17265.0,27764,504.0,11.0,31.0,
418.0, عالم التقنية,Facebook,Tech,صور,,مقارنة بين أفضل اللابتوبات لعام هذا,9389,1945.0,2955,119.0,3.0,9.0,0
912.0,كورة كل يوم,X,كورة,صوره,2025-03-19,تحليل فني لأداء الفريق هذا الموسم,20104,2304.0,3000,212.0,18.0,26.0,0
3306.0, كورة كل يوم,يوتيوب,كورة,نص,2024-06-01,أخبار الانتقالات الصيفية,22063,4528.0,6023,433.0,28.0,7.0,
2743.0,عالم  الطبخ,يوتيوب,طبخ ,نص,2025-02-11,وصفة سريعة ولذيذة لعشاء اليوم,17440,9950.0,19087,592.0,58.0,65.0,
2597.0,أزياء العرب  ,تويتر (X),موضة,منشور نصي,23/03/2024,أفكار تنسيق ملابس اقتصادية,67111,23341.0,48721,170.0,24.0,9.0,Yes
2310.0, وصفات ماما,فيسبوك ,طبخ ,صوره,13/08/2025,طريقة عمل الكنافة بالقشطة خطوة بخطوة,60913,17359.0,36093,901.0,25.0,166.0,
2113.0, فوازير رمضان,فيسبوك ,كوميدي,text,2024-04-07,تحدي جديد بين المتابعين,35920,2934.0,6233,186.0,16.0,31.0,1
4157.0, كورة كل يوم,انستجرام,Sports,Reel,22/11/2025,تحليل فني لأداء الفريق هذا الموسم,29309,16095.0,33553,1429.0,189.0,272.0,
2571.0,أخبار  الرياضة,إنستغرام,رياضة ,story,03-01-2024,أفضل اللقطات من الجولة الأخيرة,52025,16567.0,24150,1326.0,68.0,141.0,نعم
1289.0,فوازير  رمضان,tiktok,ترفيه,صوره,,تحدي جديد بين المتابعين,16989,4005.0,7896,308.0,23.0,45.0,
3694.0,وصفات ماما  ,X,Food,صوره,2024-12-10,طريقة عمل الكنافة بالقشطة خطوة بخطوة,35090,,21387,1041.0,123.0,84.0,
913.0,كورة  كل  يوم,TikTok,رياضة ,فديو,10/04/2025,أخبار الانتقالات الصيفية,115825,39126.0,44607,632.0,89.0,43.0,
2583.0,بوابة  الأحداث,يوتيوب ,News,text,2025-10-23,تغطية مباشرة لفعاليات المؤتمر,37019,19107.0,38870,1407.0,119.0,251.0,
3109.0,مطبخ سارة,انستغرام,Food,ستوري ,10/07/2025,أكلة اقتصادية وسهلة التحضير,103484,24961.0,48499,697.0,55.0,21.0,
766.0,وصفات ماما,يوتيوب , طبخ,video,2025-05-15,طريقة عمل الكنافة بالقشطة خطوة بخطوة,44263,25169.0,43604,2248.0,77.0,336.0,No
3598.0,اليوم  السابع  نيوز,فيسبوك,أخبار,منشور نصي,2024-11-23,آخر التطورات في الساعات الماضية,21253,8275.0,17084,629.0,20.0,58.0,Yes
147.0,موضة اليوم ✅,فيس بوك,أزياء,نص,19/11/2024,موديلات جديدة من أشهر الماركات,176234,31956.0,36192,1045.0,61.0,56.0,
1134.0,أكاديمية  المعرفة,X,Education,ستوري,2025-07-19,شرح مبسط لأهم قواعد اللغة العربية,41116,4928.0,5274,131,5.0,20.0,Yes
395.0,ملعب مصر  ,Twitter,رياضة ,صور,2024-06-18,أهم أحداث مباراة اليوم بالتفصيل,36837,6316.0,6611,38.0,5.0,2.0,
2707.0,أزياء العرب  ,يوتيوب,موضة,منشور نصي,2024-06-01,موديلات جديدة من أشهر الماركات,86854,13232.0,17832,300.0,32.0,40.0,
46.0,ستايل  بنات,تيك توك,موضة ,reels,2025-06-17,إطلالات بسيطة وأنيقة لكل يوم,54446,15287.0,19831,634.0,13.0,20.0,1
2467.0,أخبار الرياضة,TikTok,رياضة,صوره,15/05/2024,تشكيلة المنتخب المتوقعة في المباراة القادمة,72671,17791.0,32613,1713.0,67.0,238.0,1
322.0, ضحك ونكت,يوتيوب,كوميدي,نص,2025-07-18,أفضل خمس مشاهد كوميدية هذا العام,7992,4020.0,8627,240.0,24.0,4.0,Yes
2160.0,ضحك ونكت ✅,يوتيوب ,Entertainment,فديو,01-08-2024,مقاطع مضحكة من كواليس التصوير,29811,11596.0,21128,298.0,41.0,49.0,No
1958.0,ستايل  بنات,Facebook,أزياء,ريلز,2025-01-09,إطلالات بسيطة وأنيقة لكل يوم,33474,18722.0,19256,201.0,11.0,35.0,1
2602.0,كوميديا العرب ✅,تويتر,Entertainment,video,2025-07-28,أفضل خمس مشاهد كوميدية هذا العام,7176,727.0,1108,4.0,0.0,0.0,
2428.0,مطبخ سارة,youtube, طبخ,text,2024-07-29,أكلة اقتصادية وسهلة التحضير,94774,11210.0,18030,60.0,1.0,6.0,
2931.0,منصة  التعليم,Twitter,Education,text,2025-01-06,شرح مبسط لأهم قواعد اللغة العربية,15345,6588.0,6672,200.0,25.0,16.0,1
4059.0, كورة كل يوم,فيس بوك,رياضة,ريلز,2024-06-12,أفضل اللقطات من الجولة الأخيرة,71522,12805.0,21119,813.0,21.0,73.0,
2970.0,عالم الطبخ ✅,Twitter,أكل وطبخ,فيديو,17-03-2025,حلويات رمضان بمكونات بسيطة,435289,69293.0,78466,3124.0,307.0,536.0,
2072.0,أخبار الرياضة,Facebook,كورة,story,30/07/2024,أخبار الانتقالات الصيفية,32570,13190.0,28187,124.0,12.0,20.0,No
3829.0, ضحك ونكت,youtube,ترفيه,ستوري ,2025-11-08,أطرف المواقف اللي حصلت الأسبوع ده,11199,5306.0,9734,179.0,3.0,3.0,
2365.0, عالم التقنية,youtube,تكنولوجيا,story,2025-04-11,خمس تطبيقات تساعدك في تنظيم وقتك,19074,9677.0,16819,591.0,53.0,77.0,No
931.0,ملعب مصر,Facebook,Sports,ستوري ,24/09/2025,أهم أحداث مباراة اليوم بالتفصيل,29920,4145.0,6946,283.0,14.0,53.0,
2269.0,ملعب  مصر,فيسبوك,Sports,text,,تشكيلة المنتخب المتوقعة في المباراة القادمة,61377,10646.0,11520,429.0,49.0,23.0,لا
2972.0,تكنولوجيا بلس ✅,تيك توك,Tech,صور,2025-05-20,خمس تطبيقات تساعدك في تنظيم وقتك,25736,7861.0,15572,553.0,72.0,18.0,
1946.0,كوميديا العرب  ,insta,Entertainment,نص,2025-08-10,نكت وضحك من غير توقف,11136,4513.0,6442,331.0,36.0,10.0,
3846.0,فوازير رمضان,تيكتوك,Entertainment,صوره,18/02/2025,مقاطع مضحكة من كواليس التصوير,37390,7486.0,10152,69.0,2.0,7.0,Yes
910.0,وصفات ماما  ,يوتيوب, طبخ,فيديو ,2025-10-21,طريقة عمل الكنافة بالقشطة خطوة بخطوة,23241,10615.0,11718,664.0,53.0,12.0,نعم
607.0,أخبار مصر الآن ✅,TikTok,أخبار,فيديو,2024-06-15,تفاصيل جديدة حول الحدث الذي شغل الرأي العام,43273,17528.0,18486,1868.0,109.0,46.0,Yes
75.0,كوميديا العرب,تويتر,ترفيه,صوره,2024-10-11,مقاطع مضحكة من كواليس التصوير,12486,7176.0,12395,195.0,19.0,15.0,
1765.0,ملعب مصر,انستجرام,رياضة,صورة,09/08/2024,تشكيلة المنتخب المتوقعة في المباراة القادمة,27413,13689.0,27240,322.0,26.0,39.0,
1323.0, ضحك ونكت,youtube,كوميدي,نص,16/06/2024,أفضل خمس مشاهد كوميدية هذا العام,96032,7487.0,9473,224.0,8.0,,
1577.0,منصة التعليم  ,Twitter,Education,صوره,23-12-2024,خطوات عملية لتعلم مهارة جديدة,29896,13956.0,22836,844.0,120.0,93.0,
2814.0, مطبخ سارة,FB,أكل وطبخ,Reel,2024-06-20,حلويات رمضان بمكونات بسيطة,65152,36225.0,38242,979.0,54.0,170.0,
114.0,اتعلم اونلاين  ,youtube,Education,story,27-01-2024,خطوات عملية لتعلم مهارة جديدة,108465,25318.0,37415,1637.0,106.0,124.0,نعم
987.0,كورة كل يوم,تويتر (X),كورة,story,2024-01-26,تحليل فني لأداء الفريق هذا الموسم,50403,21067.0,24259,1565.0,188.0,94.0,
3805.0,ستايل بنات,تويتر(X),موضة ,فديو,2024-09-24,نصائح لاختيار الألوان المناسبة لبشرتك,97328,44106.0,72401,557.0,80.0,48.0,
748.0,أخبار الرياضة,TikTok,كورة,صورة,2025-07-21,تشكيلة المنتخب المتوقعة في المباراة القادمة,32817,19389.0,25010,1432.0,141.0,38.0,No
1864.0, عالم التقنية,تويتر (X),تقنيه,ريلز,26/07/2025,كل ما تريد معرفته عن الذكاء الاصطناعي,21800,7657.0,8421,643.0,45.0,43.0,
223.0,أخبار الرياضة  ,يوتيوب,رياضة,reels,2025-11-07,أهم أحداث مباراة اليوم بالتفصيل,193410,59156.0,63425,4051.0,173.0,571.0,
1349.0,اتعلم  اونلاين,يوتيوب,تعليم ,صورة,2025-02-20,شرح مبسط لأهم قواعد اللغة العربية,50651,28308.0,33298,3232.0,436.0,164.0,
1503.0,اتعلم اونلاين  ,youtube,Education,reels,23/11/2025,كيف تذاكر بفعالية قبل الامتحانات,155566,51727.0,94838,420.0,53.0,10.0,
3139.0,عالم  الطبخ,انستجرام,طبخ ,ستوري,,وصفة سريعة ولذيذة لعشاء اليوم,10419,526.0,1074,27.0,2.0,3.0,
1666.0,ستايل بنات ✅,يوتيوب,أزياء,منشور نصي,2024-10-23,إطلالات بسيطة وأنيقة لكل يوم,83212,12826.0,21258,90.0,8.0,11.0,
2969.0,ملعب مصر,تويتر,كورة,text,2024-11-12,تحليل فني لأداء الفريق هذا الموسم,23406,3727.0,4355,67.0,1.0,13.0,
3310.0,عالم الطبخ,tiktok,أكل وطبخ,نص,2025-11-13,وصفة سريعة ولذيذة لعشاء اليوم,67842,28606.0,35974,2764.0,159.0,373.0,
36.0,أزياء العرب,فيسبوك ,أزياء,نص,2024-10-12,موديلات جديدة من أشهر الماركات,7983,2902.0,3240,218.0,8.0,23.0,
831.0,بوابة الأحداث,TikTok,أخبار,فديو,05-05-2024,تفاصيل جديدة حول الحدث الذي شغل الرأي العام,180654,22194.0,36759,956.0,71.0,164.0,
2919.0,وصفات ماما ✅,FB,Food,reels,08-12-2025,طريقة عمل الكنافة بالقشطة خطوة بخطوة,55078,23543.0,42785,589.0,54.0,84.0,
3199.0,أزياء العرب,إنستغرام,أزياء,story,2024-09-04,أفكار تنسيق ملابس اقتصادية,13011,7371.0,10166,634.0,77.0,119.0,
1762.0,بوابة الأحداث,فيسبوك ,أخبار,صور,2025-06-07,ملخص أهم الأخبار المحلية اليوم,11625,4929.0,10236,71.0,6.0,11.0,
348.0,بوابة الأحداث,TikTok,News,Reel,2025-01-29,ملخص أهم الأخبار المحلية اليوم,69231,35711.0,73982,414.0,32.0,44.0,
168.0,بوابة الأحداث,insta,اخبار,ستوري ,08-08-2024,بيان رسمي حول القرار الأخير,21981,12594.0,14876,673.0,50.0,88.0,
3964.0,فوازير  رمضان,YouTube,ترفيه,ريلز,2025-06-02,نكت وضحك من غير توقف,13135,3208.0,6121,184.0,7.0,9.0,
117.0,عالم  الطبخ,تيكتوك,طبخ ,Reel,2025-03-29,أكلة اقتصادية وسهلة التحضير,27753,2690.0,5907,141.0,4.0,21.0,
531.0,جادجت العرب,تويتر (X),تقنية,نص,06/06/2024,خمس تطبيقات تساعدك في تنظيم وقتك,5598,3151.0,3599,309.0,27.0,5.0,Yes
1395.0,أخبار  الرياضة,يوتيوب ,Sports,video,2025-05-07,أفضل اللقطات من الجولة الأخيرة,24226,9060.0,16896,197,28.0,25.0,
3903.0, أخبار الرياضة,YouTube,رياضة,text,26/08/2024,أخبار الانتقالات الصيفية,21325,8065.0,10747,640.0,58.0,35.0,لا
1029.0,كوميديا العرب ✅,يوتيوب,Entertainment,text,2025-08-18,نكت وضحك من غير توقف,19234,2381.0,4223,92.0,8.0,5.0,
1642.0,بوابة الأحداث  ,X,News,ريلز,2025-05-04,بيان رسمي حول القرار الأخير,50566,5975.0,9554,187.0,5.0,33.0,
2984.0,مطبخ سارة ✅,انستغرام,طبخ,نص,2025-08-23,أكلة اقتصادية وسهلة التحضير,31740,12648.0,15493,1201.0,105.0,220.0,No
3673.0,فوازير رمضان  ,تيك توك,Entertainment,ريلز,23/07/2025,أطرف المواقف اللي حصلت الأسبوع ده,33969,19715.0,37159,"1,270",122.0,47.0,
3485.0,اتعلم اونلاين  ,تيكتوك,Education,صور,01/02/2024,نصائح للطلاب الجدد في الجامعة,119029,22846.0,48285,1733.0,45.0,214.0,0
3790.0,موضة اليوم,تويتر,موضة ,video,30/10/2025,إطلالات بسيطة وأنيقة لكل يوم,9287,1032.0,1082,38.0,4.0,4.0,
4051.0,أكاديمية المعرفة,فيس بوك,تعليم,reels,03/01/2025,دورة مجانية لتعلم أساسيات البرمجة,62967,5210.0,11212,57.0,1.0,5.0,
4098.0,مطبخ سارة ✅,X,أكل وطبخ,story,,أكلة اقتصادية وسهلة التحضير,11192,6701.0,7882,394.0,50.0,48.0,
3282.0,اتعلم اونلاين,فيسبوك ,تعليم,صوره,2025-06-22,  نصائح للطلاب الجدد في الجامعة   ,33559,6092.0,11112,477.0,63.0,35.0,نعم
1780.0, جادجت العرب,فيسبوك ,تقنيه,reels,2024-12-23,مقارنة بين أفضل اللابتوبات لعام هذا,101766,60843.0,69352,4998.0,351.0,632.0,1
1026.0,عالم الطبخ  ,YouTube, طبخ,فديو,30-03-2025,حلويات رمضان بمكونات بسيطة,21053,3324.0,6076,127.0,10.0,10.0,لا
3305.0,أخبار الرياضة,FB,كورة,reels,01-01-2025,تحليل فني لأداء الفريق هذا الموسم,28271,2123.0,4113,14.0,1.0,1.0,1
2832.0,تكنولوجيا بلس,FB,تقنية,صور,2024-12-23,مقارنة بين أفضل اللابتوبات لعام هذا,12829,7478.0,11935,260.0,9.0,40.0,1
82.0,مطبخ سارة  ,tiktok,,story,2024-11-01,حلويات رمضان بمكونات بسيطة,35147,4232.0,5003,75.0,3.0,5.0,
2634.0, منصة التعليم,youtube,تعليم,text,11-01-2024,شرح مبسط لأهم قواعد اللغة العربية,78808,32606.0,56398,490.0,68.0,19.0,0
2031.0,وصفات ماما,YouTube, طبخ,reels,28/03/2025,حلويات رمضان بمكونات بسيطة,58547,20362.0,20813,235.0,31.0,18.0,
2800.0,تكنولوجيا  بلس,تيك توك,تكنولوجيا,ستوري,04/01/2025,كل ما تريد معرفته عن الذكاء الاصطناعي,30244,8507.0,17026,737.0,64.0,135.0,
2818.0,ضحك ونكت  ,تويتر(X),Entertainment,فيديو ,,تحدي جديد بين المتابعين,192932,93893.0,200724,7352.0,535.0,1202.0,
1477.0,ستايل  بنات,youtube,موضة,ريلز,17/07/2024,إطلالات بسيطة وأنيقة لكل يوم,35449,15954.0,23051,324.0,13.0,63.0,لا
3167.0,ضحك ونكت  ,tiktok,Entertainment,صور,2024-08-25,أفضل خمس مشاهد كوميدية هذا العام,89917,10996.0,21518,156.0,9.0,18.0,
2605.0,ضحك ونكت,فيسبوك,Entertainment,text,2024-08-22,نكت وضحك من غير توقف,839383,180756.0,325489,11896.0,413.0,1197.0,
1478.0,اليوم  السابع  نيوز,youtube,أخبار,نص,2025-11-25,تفاصيل جديدة حول الحدث الذي شغل الرأي العام,60512,6228.0,10631,391.0,41.0,12.0,1
3893.0,مطبخ  سارة,فيسبوك,Food,ريلز,2025-08-04,أسرار المطبخ اللي محدش بيقولهالك,29317,11106.0,11932,407.0,20.0,50.0,0
2484.0, بوابة الأحداث,فيسبوك ,اخبار,ستوري,2025-03-19,آخر التطورات في الساعات الماضية,66997,33692.0,63842,926.0,81.0,165.0,لا
1939.0,موضة اليوم ✅,انستجرام,أزياء,video,03/01/2024,أحدث صيحات الموضة لهذا الموسم,63676,8300.0,14598,393.0,24.0,45.0,نعم
2158.0,أخبار مصر الآن  ,انستغرام,أخبار,ستوري,15/01/2025,آخر التطورات في الساعات الماضية,26169,6997.0,15252,174.0,10.0,5.0,
1887.0,كوميديا العرب  ,Instagram,ترفيه,فيديو ,14/06/2025,مقاطع مضحكة من كواليس التصوير,19146,7606.0,8387,620.0,30.0,21.0,نعم
3936.0, أخبار مصر الآن,Twitter,اخبار,ريلز,2024-07-26,تغطية مباشرة لفعاليات المؤتمر,16797,7400.0,9225,110,5.0,2.0,
